Stok Kodu	Barkod	Stok Tanımı	Alan Adı	Lokasyon	Say.Adet
5003178075004	197976640795	144756 CSNT Skechers Bot, 37.5, Taba	KADIN FABRIKA AYK DEPO	DL-0034	2
5003178075005	197976640801	144756 CSNT Skechers Bot, 38, Taba	KADIN FABRIKA AYK DEPO	DL-0034	2
5003178075006	197976640818	144756 CSNT Skechers Bot, 38.5, Taba	KADIN FABRIKA AYK DEPO	DL-0034	1
5003178075007	197976640825	144756 CSNT Skechers Bot, 39, Taba	KADIN FABRIKA AYK DEPO	DL-0034	2
5003178075008	197976640849	144756 CSNT Skechers Bot, 40, Taba	KADIN FABRIKA AYK DEPO	DL-0034	1
5002834704001	195969564028	158488 BBK Skechers Günlük Ayakkabı, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0035	1
5002834704002	195969564035	158488 BBK Skechers Günlük Ayakkabı, 36.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0035	1
5002834704003	195969564042	158488 BBK Skechers Günlük Ayakkabı, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0035	1
5002834704004	195969564059	158488 BBK Skechers Günlük Ayakkabı, 37.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0035	2
5002834704005	195969564066	158488 BBK Skechers Günlük Ayakkabı, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0035	2
5002834704006	195969564073	158488 BBK Skechers Günlük Ayakkabı, 38.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0035	1
5002834704008	195969564103	158488 BBK Skechers Günlük Ayakkabı, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0035	1
5003296565002	196989515700	177550 OFWT Skechers Bot, 36.5, Ekru	KADIN FABRIKA AYK DEPO	DL-0035	1
5003296565003	196989515717	177550 OFWT Skechers Bot, 37, Ekru	KADIN FABRIKA AYK DEPO	DL-0035	1
5003296565006	196989515748	177550 OFWT Skechers Bot, 38.5, Ekru	KADIN FABRIKA AYK DEPO	DL-0035	1
5003296565007	196989515755	177550 OFWT Skechers Bot, 39, Ekru	KADIN FABRIKA AYK DEPO	DL-0035	1
5003296584003	197627201634	177575 WHT Skechers Sneaker, 37, Beyaz	KADIN FABRIKA AYK DEPO	DL-0035	2
5003296584004	197627201641	177575 WHT Skechers Sneaker, 37.5, Beyaz	KADIN FABRIKA AYK DEPO	DL-0035	2
5003296584005	197627201658	177575 WHT Skechers Sneaker, 38, Beyaz	KADIN FABRIKA AYK DEPO	DL-0035	2
5003296584006	197627201665	177575 WHT Skechers Sneaker, 38.5, Beyaz	KADIN FABRIKA AYK DEPO	DL-0035	1
5003296584007	197627201672	177575 WHT Skechers Sneaker, 39, Beyaz	KADIN FABRIKA AYK DEPO	DL-0035	2
5003296584008	197627201696	177575 WHT Skechers Sneaker, 40, Beyaz	KADIN FABRIKA AYK DEPO	DL-0035	1
5003250027007	197976095588	129010 WSL GO RUN ELEVATE 2.0 - CAD Skechers Koşu Ayakkabısı, 37.5, Be	KADIN FABRIKA AYK DEPO	DL-0035	1
5003230673003	8684024594992	KINLEY Fabrika Sandalet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233715002	8684024612191	BRIGID F By Fabrika Topuklu Sandalet, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233695001	8684024612511	DEIRDRE F By Fabrika Terlik, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233696001	8684024612566	ALICIA F By Fabrika Terlik, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	2
5003233696002	8684024612573	ALICIA F By Fabrika Terlik, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	2
5003233696003	8684024612580	ALICIA F By Fabrika Terlik, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233696004	8684024612597	ALICIA F By Fabrika Terlik, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	2
5003233721004	8684024612788	ALICIA F By Fabrika Terlik, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233696005	8684024612801	ALICIA F By Fabrika Terlik, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233658004	8684024613037	DERVLA F By Fabrika Terlik, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233732001	8684024613167	DARECH F By Fabrika Terlik, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233732002	8684024613174	DARECH F By Fabrika Terlik, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233732004	8684024613198	DARECH F By Fabrika Terlik, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233722002	8684024613310	DARECH F By Fabrika Terlik, 37, Taba	KADIN FABRIKA AYK DEPO	DL-0036	2
5003233715003	8684024613808	BRIGID F By Fabrika Topuklu Sandalet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233715005	8684024613822	BRIGID F By Fabrika Topuklu Sandalet, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233909002	8684024614386	ALCARA F By Fabrika Topuklu Sandalet, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	2
5003233909003	8684024614393	ALCARA F By Fabrika Topuklu Sandalet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233910001	8684024614560	BIDELIA F By Fabrika Topuklu Sandalet, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233910004	8684024614591	BIDELIA F By Fabrika Topuklu Sandalet, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233911001	8684024614911	MELANIJA F By Fabrika Babet, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233886002	8684024615017	MELANIJA F By Fabrika Babet, 37, Bej	KADIN FABRIKA AYK DEPO	DL-0036	2
5003233886003	8684024615024	MELANIJA F By Fabrika Babet, 38, Bej	KADIN FABRIKA AYK DEPO	DL-0036	1
5003233909004	8684024615109	ALCARA F By Fabrika Topuklu Sandalet, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0036	1
5003230667001	8684024594497	LULIAN Cotton Bar Sneaker, 36, Gri	KADIN FABRIKA AYK DEPO	DL-0037	2
5003230671001	8684024594923	LULIAN Cotton Bar Sneaker, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0037	2
5003230671002	8684024594930	LULIAN Cotton Bar Sneaker, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0037	2
5003230671004	8684024594954	LULIAN Cotton Bar Sneaker, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0037	2
5003230667002	8684024595005	LULIAN Cotton Bar Sneaker, 37, Gri	KADIN FABRIKA AYK DEPO	DL-0037	2
5003230667004	8684024595029	LULIAN Cotton Bar Sneaker, 39, Gri	KADIN FABRIKA AYK DEPO	DL-0037	1
5003230700002	8684024595111	LULIAN Cotton Bar Sneaker, 37, Bej	KADIN FABRIKA AYK DEPO	DL-0037	3
5003230700004	8684024595135	LULIAN Cotton Bar Sneaker, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0037	1
5003230711005	8684024596361	BELEMM Cotton Bar Sneaker, 44, Siyah	KADIN FABRIKA AYK DEPO	DL-0037	1
5003237732004	8684024628710	ALESHAN Cotton Bar Sandalet, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0037	1
5002937512001	196642050999	167431 BLK Skechers Bot, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	1
5002937512002	196642051002	167431 BLK Skechers Bot, 36.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	1
5002937512003	196642051019	167431 BLK Skechers Bot, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	2
5002937512004	196642051026	167431 BLK Skechers Bot, 37.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	2
5002937512005	196642051033	167431 BLK Skechers Bot, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	2
5002937512006	196642051040	167431 BLK Skechers Bot, 38.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	1
5002937512007	196642051057	167431 BLK Skechers Bot, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	2
5002937512008	196642051071	167431 BLK Skechers Bot, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	1
5003296610004	196989500409	177575 BBK Skechers Sneaker, 37.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	2
5003296610005	196989500416	177575 BBK Skechers Sneaker, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	2
5003296610006	196989500423	177575 BBK Skechers Sneaker, 38.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	1
5003296610008	196989500454	177575 BBK Skechers Sneaker, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0038	1
5003047787001	196642003278	177052 BLK Skechers Sneaker, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0039	1
5003047787002	196642003285	177052 BLK Skechers Sneaker, 36.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0039	1
5003047787003	196642003292	177052 BLK Skechers Sneaker, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0039	2
5003047787004	196642003308	177052 BLK Skechers Sneaker, 37.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0039	2
5003047787005	196642003315	177052 BLK Skechers Sneaker, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0039	2
5003047787006	196642003322	177052 BLK Skechers Sneaker, 38.5, Siyah	KADIN FABRIKA AYK DEPO	DL-0039	1
5003047787007	196642003339	177052 BLK Skechers Sneaker, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0039	2
5003047787008	196642003353	177052 BLK Skechers Sneaker, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0039	1
5003296565001	196989515694	177550 OFWT Skechers Bot, 36, Ekru	KADIN FABRIKA AYK DEPO	DL-0039	1
5003296565003	196989515717	177550 OFWT Skechers Bot, 37, Ekru	KADIN FABRIKA AYK DEPO	DL-0039	1
5003296565004	196989515724	177550 OFWT Skechers Bot, 37.5, Ekru	KADIN FABRIKA AYK DEPO	DL-0039	2
5003296565005	196989515731	177550 OFWT Skechers Bot, 38, Ekru	KADIN FABRIKA AYK DEPO	DL-0039	2
5003296565007	196989515755	177550 OFWT Skechers Bot, 39, Ekru	KADIN FABRIKA AYK DEPO	DL-0039	1
5003296565008	196989515779	177550 OFWT Skechers Bot, 40, Ekru	KADIN FABRIKA AYK DEPO	DL-0039	1
5003233695002	8684024612528	DEIRDRE F By Fabrika Terlik, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	1
5003233695003	8684024612535	DEIRDRE F By Fabrika Terlik, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	3
5003233695004	8684024612542	DEIRDRE F By Fabrika Terlik, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	1
5003233721004	8684024612788	ALICIA F By Fabrika Terlik, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0040	1
5003233730001	8684024612962	DERVLA F By Fabrika Terlik, 36, Bej	KADIN FABRIKA AYK DEPO	DL-0040	1
5003233730002	8684024612979	DERVLA F By Fabrika Terlik, 37, Bej	KADIN FABRIKA AYK DEPO	DL-0040	2
5003233730003	8684024612986	DERVLA F By Fabrika Terlik, 38, Bej	KADIN FABRIKA AYK DEPO	DL-0040	1
5003233730004	8684024612993	DERVLA F By Fabrika Terlik, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0040	2
5003233658001	8684024613006	DERVLA F By Fabrika Terlik, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	2
5003233658002	8684024613013	DERVLA F By Fabrika Terlik, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	2
5003233658003	8684024613020	DERVLA F By Fabrika Terlik, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	3
5003233658004	8684024613037	DERVLA F By Fabrika Terlik, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	3
5003233732002	8684024613174	DARECH F By Fabrika Terlik, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	1
5003233732003	8684024613181	DARECH F By Fabrika Terlik, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	1
5003233732004	8684024613198	DARECH F By Fabrika Terlik, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	1
5003233732005	8684024613204	DARECH F By Fabrika Terlik, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	1
5003233909001	8684024614379	ALCARA F By Fabrika Topuklu Sandalet, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	2
5003233911002	8684024614928	MELANIJA F By Fabrika Babet, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	2
5003233911003	8684024614935	MELANIJA F By Fabrika Babet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0040	3
5003230667001	8684024594497	LULIAN Cotton Bar Sneaker, 36, Gri	KADIN FABRIKA AYK DEPO	DL-0041	1
5003230671002	8684024594930	LULIAN Cotton Bar Sneaker, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0041	1
5003230671004	8684024594954	LULIAN Cotton Bar Sneaker, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0041	1
5003230671005	8684024594961	LULIAN Cotton Bar Sneaker, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0041	1
5003230667004	8684024595029	LULIAN Cotton Bar Sneaker, 39, Gri	KADIN FABRIKA AYK DEPO	DL-0041	1
5003230667005	8684024595036	LULIAN Cotton Bar Sneaker, 40, Gri	KADIN FABRIKA AYK DEPO	DL-0041	1
5003230700001	8684024595104	LULIAN Cotton Bar Sneaker, 36, Bej	KADIN FABRIKA AYK DEPO	DL-0041	2
5003230700004	8684024595135	LULIAN Cotton Bar Sneaker, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0041	1
5003230700005	8684024595142	LULIAN Cotton Bar Sneaker, 40, Bej	KADIN FABRIKA AYK DEPO	DL-0041	1
5003232580002	8684024608460	JABREN Cotton Bar Sneaker, 37, Beyaz	KADIN FABRIKA AYK DEPO	DL-0041	1
5003232580004	8684024608484	JABREN Cotton Bar Sneaker, 39, Beyaz	KADIN FABRIKA AYK DEPO	DL-0041	1
5003232580005	8684024608491	JABREN Cotton Bar Sneaker, 40, Beyaz	KADIN FABRIKA AYK DEPO	DL-0041	1
5003232544001	8684024608729	JABREN Cotton Bar Sneaker, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0041	1
5003232544004	8684024608750	JABREN Cotton Bar Sneaker, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0041	1
5003043331001	8683133972585	MARTA Fabrika Sneaker, 36, Bej	KADIN FABRIKA AYK DEPO	DL-0042	1
5003043331002	8683133972592	MARTA Fabrika Sneaker, 37, Bej	KADIN FABRIKA AYK DEPO	DL-0042	3
5003043350001	8683133972806	MARTA Fabrika Sneaker, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0042	2
5003043350002	8683133972813	MARTA Fabrika Sneaker, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0042	3
5003043350003	8683133972820	MARTA Fabrika Sneaker, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0042	1
5003043350004	8683133972837	MARTA Fabrika Sneaker, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0042	3
5003043350005	8683133972844	MARTA Fabrika Sneaker, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0042	2
5003043331003	8683133972905	MARTA Fabrika Sneaker, 38, Bej	KADIN FABRIKA AYK DEPO	DL-0042	3
5003043331004	8683133972912	MARTA Fabrika Sneaker, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0042	3
5003043331005	8683133972929	MARTA Fabrika Sneaker, 40, Bej	KADIN FABRIKA AYK DEPO	DL-0042	3
5003157374001	8684024360689	DOCIA Fabrika Sneaker, 36, Bej	KADIN FABRIKA AYK DEPO	DL-0043	1
5003157374002	8684024360696	DOCIA Fabrika Sneaker, 37, Bej	KADIN FABRIKA AYK DEPO	DL-0043	1
5003157369001	8684024360863	DOCIA Fabrika Sneaker, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0043	2
5003157369002	8684024360870	DOCIA Fabrika Sneaker, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0043	4
5003157369003	8684024360887	DOCIA Fabrika Sneaker, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0043	4
5003157369004	8684024360894	DOCIA Fabrika Sneaker, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0043	4
5003157374003	8684024360900	DOCIA Fabrika Sneaker, 38, Bej	KADIN FABRIKA AYK DEPO	DL-0043	3
5003157374004	8684024360917	DOCIA Fabrika Sneaker, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0043	3
5003157374005	8684024360924	DOCIA Fabrika Sneaker, 40, Bej	KADIN FABRIKA AYK DEPO	DL-0043	1
5003157369005	8684024361006	DOCIA Fabrika Sneaker, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0043	2
5002921756001	8683133497767	MELIORA Fabrika Sneaker, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0044	1
5002921756002	8683133497774	MELIORA Fabrika Sneaker, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0044	2
5002921756003	8683133497781	MELIORA Fabrika Sneaker, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0044	2
5002921756004	8683133497798	MELIORA Fabrika Sneaker, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0044	1
5002921756005	8683133497903	MELIORA Fabrika Sneaker, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0044	1
5003157374002	8684024360696	DOCIA Fabrika Sneaker, 37, Bej	KADIN FABRIKA AYK DEPO	DL-0044	2
5003162900001	8684024394691	MARIAN Fabrika Sneaker, 36, Bej - Bordo	KADIN FABRIKA AYK DEPO	DL-0044	1
5003162867001	8684024394943	MARIAN Fabrika Sneaker, 36, Beyaz - Siyah	KADIN FABRIKA AYK DEPO	DL-0044	1
5003162867002	8684024394950	MARIAN Fabrika Sneaker, 37, Beyaz - Siyah	KADIN FABRIKA AYK DEPO	DL-0044	2
5003162867003	8684024394967	MARIAN Fabrika Sneaker, 38, Beyaz - Siyah	KADIN FABRIKA AYK DEPO	DL-0044	3
5003162867004	8684024394974	MARIAN Fabrika Sneaker, 39, Beyaz - Siyah	KADIN FABRIKA AYK DEPO	DL-0044	1
5003162900002	8684024395100	MARIAN Fabrika Sneaker, 37, Bej - Bordo	KADIN FABRIKA AYK DEPO	DL-0044	2
5003162900003	8684024395117	MARIAN Fabrika Sneaker, 38, Bej - Bordo	KADIN FABRIKA AYK DEPO	DL-0044	3
5003162900004	8684024395124	MARIAN Fabrika Sneaker, 39, Bej - Bordo	KADIN FABRIKA AYK DEPO	DL-0044	2
5003162900005	8684024395131	MARIAN Fabrika Sneaker, 40, Bej - Bordo	KADIN FABRIKA AYK DEPO	DL-0044	1
5003287945002	8684024777784	D-DERVILA Fabrika Babet, 37, Bordo	KADIN FABRIKA AYK DEPO	DL-0044	2
5003288029001	8684024778859	MAE-BELINDA Fabrika Loafer, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0044	1
5003288029002	8684024778866	MAE-BELINDA Fabrika Loafer, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0044	1
5003288029003	8684024778873	MAE-BELINDA Fabrika Loafer, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0044	2
5002784958004	8683132101290	MELIORA Fabrika Sneaker, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0045	2
5003098651004	8684024159542	BOELE Fabrika Babet, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0045	1
5003098656001	8684024160463	REBULY NEW Fabrika Babet, 36, Bej	KADIN FABRIKA AYK DEPO	DL-0045	1
5003098674002	8684024160630	REBULY NEW Fabrika Babet, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5003098674004	8684024160654	REBULY NEW Fabrika Babet, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	2
5003153626001	8684024311544	MADDIE Fabrika Babet, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	2
5003154321001	8684024316754	D-DERVILA Fabrika Babet, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5003154321003	8684024316778	D-DERVILA Fabrika Babet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	2
5003154321004	8684024316785	D-DERVILA Fabrika Babet, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5003230036001	8684024584481	BOZENA LEOPAR Fabrika Babet, 36, Bej	KADIN FABRIKA AYK DEPO	DL-0045	2
5003230036002	8684024584498	BOZENA LEOPAR Fabrika Babet, 37, Bej	KADIN FABRIKA AYK DEPO	DL-0045	2
5003230180001	8684024585761	D-COMGAN Fabrika Babet, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5003230180003	8684024585785	D-COMGAN Fabrika Babet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5003230183002	8684024586126	RIETTA Fabrika Babet, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5003230183003	8684024586133	RIETTA Fabrika Babet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5003230213002	8684024586393	RIETTA Fabrika Babet, 37, Altın	KADIN FABRIKA AYK DEPO	DL-0045	2
5003230213004	8684024586416	RIETTA Fabrika Babet, 39, Altın	KADIN FABRIKA AYK DEPO	DL-0045	1
5003232590004	8684024609313	D-GIANA Fabrika Babet, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5003233721003	8684024612771	ALICIA F By Fabrika Terlik, 38, Bej	KADIN FABRIKA AYK DEPO	DL-0045	1
5003233910003	8684024614584	BIDELIA F By Fabrika Topuklu Sandalet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5003234299001	8684024617769	ARLINE Fabrika Topuklu Ayakkabı, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0045	1
5002784958005	8683132102808	MELIORA Fabrika Sneaker, 40, Bej	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287496001	8684024776428	NODDY-LINTON Fabrika Sneaker, 36, Kahve	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287496002	8684024776435	NODDY-LINTON Fabrika Sneaker, 37, Kahve	KADIN FABRIKA AYK DEPO	DL-0046	2
5003287496003	8684024776442	NODDY-LINTON Fabrika Sneaker, 38, Kahve	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287496004	8684024776459	NODDY-LINTON Fabrika Sneaker, 39, Kahve	KADIN FABRIKA AYK DEPO	DL-0046	2
5003287496005	8684024776466	NODDY-LINTON Fabrika Sneaker, 40, Kahve	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287485002	8684024777005	NODDY-LINTON Fabrika Sneaker, 37, Bej	KADIN FABRIKA AYK DEPO	DL-0046	2
5003287485003	8684024777012	NODDY-LINTON Fabrika Sneaker, 38, Bej	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287485004	8684024777029	NODDY-LINTON Fabrika Sneaker, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0046	2
5003287485005	8684024777036	NODDY-LINTON Fabrika Sneaker, 40, Bej	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287945001	8684024777777	D-DERVILA Fabrika Babet, 36, Bordo	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287945003	8684024777791	D-DERVILA Fabrika Babet, 38, Bordo	KADIN FABRIKA AYK DEPO	DL-0046	2
5003287985001	8684024778118	D-DERVILA-DERA Fabrika Babet, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287985002	8684024778125	D-DERVILA-DERA Fabrika Babet, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287985003	8684024778132	D-DERVILA-DERA Fabrika Babet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	2
5003287985004	8684024778149	D-DERVILA-DERA Fabrika Babet, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287985005	8684024778156	D-DERVILA-DERA Fabrika Babet, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	1
5003287945005	8684024778316	D-DERVILA Fabrika Babet, 40, Bordo	KADIN FABRIKA AYK DEPO	DL-0046	1
5003288029004	8684024778880	MAE-BELINDA Fabrika Loafer, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	2
5003288029005	8684024778897	MAE-BELINDA Fabrika Loafer, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	1
5003288007001	8684024779016	D-KITTEN-ILSA Fabrika Topuklu Ayakkabı, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	1
5003288007002	8684024779023	D-KITTEN-ILSA Fabrika Topuklu Ayakkabı, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	2
5003288007003	8684024779030	D-KITTEN-ILSA Fabrika Topuklu Ayakkabı, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	2
5003288007004	8684024779047	D-KITTEN-ILSA Fabrika Topuklu Ayakkabı, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	2
5003288007005	8684024779054	D-KITTEN-ILSA Fabrika Topuklu Ayakkabı, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0046	1
5002980865004	8683133769710	STORMES Fabrika Sandalet, 39, Bej	KADIN FABRIKA AYK DEPO	DL-0047	2
5002980865005	8683133769727	STORMES Fabrika Sandalet, 40, Bej	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098674001	8684024160623	REBULY NEW Fabrika Babet, 36, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098674002	8684024160630	REBULY NEW Fabrika Babet, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	2
5003098675002	8684024160685	NASEEM Fabrika Sandalet, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098675003	8684024160692	NASEEM Fabrika Sandalet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098675004	8684024160906	NASEEM Fabrika Sandalet, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098675005	8684024160913	NASEEM Fabrika Sandalet, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098676004	8684024160951	BRENDA Fabrika Terlik, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098663003	8684024161354	CHIRAN Fabrika Sandalet, 38, Taba	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098663004	8684024161361	CHIRAN Fabrika Sandalet, 39, Taba	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098663005	8684024161378	CHIRAN Fabrika Sandalet, 40, Taba	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098638002	8684024161408	HULONG Fabrika Sandalet, 37, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003098638005	8684024161439	HULONG Fabrika Sandalet, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003153626003	8684024311568	MADDIE Fabrika Babet, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003158394003	8684024363017	FARAH Fabrika Stiletto, 38, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003158394004	8684024363024	FARAH Fabrika Stiletto, 39, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003158394005	8684024363031	FARAH Fabrika Stiletto, 40, Siyah	KADIN FABRIKA AYK DEPO	DL-0047	1
5003230036003	8684024584504	BOZENA LEOPAR Fabrika Babet, 38, Bej	KADIN FABRIKA AYK DEPO	DL-0047	1
